id_str	tweet_url	created_at	text	lang	retweet_count	screen_name	hashtags	query	user_mention	url	media	in_reply_to_screen_name	in_reply_to_status_id
346351763877667000	https://twitter.com/stekosteko/status/346351763877666817	2013-06-16 19:41:10+00:00	Tomorrow: GOA ✈ CTA #archeofoss	en	0	stekosteko	archeofoss	#archeofoss					
346503521304211000	https://twitter.com/OpenTechne/status/346503521304211456	2013-06-17 05:44:11+00:00	In corso gli ultimi preparativi per il poster e per l'intervento all'#archeofoss 2013	it	0	OpenTechne	archeofoss	#archeofoss					
346541304064377000	https://twitter.com/FilippoStanco/status/346541304064376832	2013-06-17 08:14:19+00:00	ArcheoFOSS - Università di Catania - L'Agenda http://t.co/FgQKmmchCe #archeofoss	it	0	FilippoStanco	archeofoss	#archeofoss		http://www.agendabda.unict.it/8291-archeofoss.htm#.Ub7FSM2v0cg.twitter			
346646751014429000	https://twitter.com/Archeologi/status/346646751014428673	2013-06-17 15:13:20+00:00	"Ricordiamo che domani inizierà l'edizione 2013 di #archeofoss. 
Qui il programma:... http://t.co/3JJF8ZmWPe"	it	4	Archeologi	archeofoss	#archeofoss		http://fb.me/27WO2frEE			
346648159855968000	https://twitter.com/FilippoStanco/status/346648159855968256	2013-06-17 15:18:56+00:00	#archeofoss è tutto pronto, anche i pannelli per i poster sono al loro posto... http://t.co/3moWHvqoac	it	1	FilippoStanco	archeofoss	#archeofoss			https://pbs.twimg.com/media/BM-Kqi6CAAExrkQ.jpg		
346648569593340000	https://twitter.com/IlTuriCosta/status/346648569593339905	2013-06-17 15:20:34+00:00	"RT @Archeologi: Ricordiamo che domani inizierà l'edizione 2013 di #archeofoss. 
Qui il programma:... http://t.co/3JJF8ZmWPe"	it	4	IlTuriCosta	archeofoss	#archeofoss	Archeologi	http://fb.me/27WO2frEE			
346658372604531000	https://twitter.com/stekosteko/status/346658372604530688	2013-06-17 15:59:31+00:00	"RT @Archeologi: Ricordiamo che domani inizierà l'edizione 2013 di #archeofoss. 
Qui il programma:... http://t.co/3JJF8ZmWPe"	it	4	stekosteko	archeofoss	#archeofoss	Archeologi	http://fb.me/27WO2frEE			
346658533976191000	https://twitter.com/stekosteko/status/346658533976190976	2013-06-17 16:00:09+00:00	"""@FilippoStanco: #archeofoss è tutto pronto, anche i pannelli per i poster sono al loro posto... http://t.co/Nh1WBXwohH"" Bellissimo!"	it	0	stekosteko	archeofoss	#archeofoss	FilippoStanco		https://pbs.twimg.com/media/BM-Kqi6CAAExrkQ.jpg		
346659126966895000	https://twitter.com/Archeologi/status/346659126966894592	2013-06-17 16:02:31+00:00	RT @FilippoStanco: #archeofoss è tutto pronto, anche i pannelli per i poster sono al loro posto... http://t.co/3moWHvqoac	it	1	Archeologi	archeofoss	#archeofoss	FilippoStanco		https://pbs.twimg.com/media/BM-Kqi6CAAExrkQ.jpg		
346672017187164000	https://twitter.com/stekosteko/status/346672017187164161	2013-06-17 16:53:44+00:00	@aborruso riesci a venire ad #archeofoss?	it	0	stekosteko	archeofoss	#archeofoss	aborruso			aborruso	
346848616348004000	https://twitter.com/g_gattiglia/status/346848616348004352	2013-06-18 04:35:28+00:00	PSA - CTA in partenza per #archeofoss per parlare di #opendata in #archeologia per conto di @MappaProject	it	1	g_gattiglia	archeofoss	#archeofoss	MappaProject				
346867729871016000	https://twitter.com/OpenPompei/status/346867729871015936	2013-06-18 05:51:25+00:00	in viaggio verso #archeofoss	it	1	OpenPompei	archeofoss	#archeofoss					
346872355672433000	https://twitter.com/stekosteko/status/346872355672432640	2013-06-18 06:09:48+00:00	RT @g_gattiglia: PSA - CTA in partenza per #archeofoss per parlare di #opendata in #archeologia per conto di @MappaProject	it	1	stekosteko	archeofoss	#archeofoss	g_gattiglia				
346872995605778000	https://twitter.com/stekosteko/status/346872995605778432	2013-06-18 06:12:21+00:00	RT @OpenPompei: in viaggio verso #archeofoss	it	1	stekosteko	archeofoss	#archeofoss	OpenPompei				
346874029610775000	https://twitter.com/archeomatica/status/346874029610774528	2013-06-18 06:16:27+00:00	Free, Libre e Open Source Software e Open Format nei processi di ricerca archeologica #archeofoss http://t.co/kruT4BtM5u	it	0	archeomatica	archeofoss	#archeofoss		http://ow.ly/m8fqY			
346890404962111000	https://twitter.com/twanto/status/346890404962111488	2013-06-18 07:21:32+00:00	Oggi al via a #Catania #archeofoss  http://t.co/X47SOesOnq /via @aborruso	it	1	twanto	Catania	#archeofoss	aborruso	http://www.archeofoss.org/			
346896200844325000	https://twitter.com/zeridos89/status/346896200844324864	2013-06-18 07:44:34+00:00	@FilippoStanco #archeofoss http://t.co/dvoVBBcTgt	it	1	zeridos89	archeofoss	#archeofoss	FilippoStanco		https://pbs.twimg.com/media/BNBsQbmCMAEr4zL.jpg	FilippoStanco	
346904855253754000	https://twitter.com/stekosteko/status/346904855253753856	2013-06-18 08:18:57+00:00	RT @zeridos89: @FilippoStanco #archeofoss http://t.co/dvoVBBcTgt	it	1	stekosteko	archeofoss	#archeofoss	zeridos89		https://pbs.twimg.com/media/BNBsQbmCMAEr4zL.jpg		
346905728138744000	https://twitter.com/Gteronline/status/346905728138743808	2013-06-18 08:22:25+00:00	RT @twanto: Oggi al via a #Catania #archeofoss  http://t.co/X47SOesOnq /via @aborruso	it	1	Gteronline	Catania	#archeofoss	twanto	http://www.archeofoss.org/			
346906194444685000	https://twitter.com/archeomatica/status/346906194444685312	2013-06-18 08:24:16+00:00	Seguite #archeofoss per rimanere aggiornati sul convegno di oggi e domani a Catania http://t.co/kruT4BtM5u	it	0	archeomatica	archeofoss	#archeofoss		http://ow.ly/m8fqY			
346906546929799000	https://twitter.com/stekosteko/status/346906546929799168	2013-06-18 08:25:40+00:00	Inizia la prima sessione #archeofoss intervengono A. Scianna e colleghe su integrazione di GIS e 3D PDF	it	1	stekosteko	archeofoss	#archeofoss					
346906862026912000	https://twitter.com/g_gattiglia/status/346906862026911744	2013-06-18 08:26:55+00:00	#archeofoss inizia la sessione GIS Scianna integrazione tra sistemi GIS FOSS e modelli dati 3D	it	0	g_gattiglia	archeofoss	#archeofoss					
346906921099473000	https://twitter.com/Gteronline/status/346906921099472896	2013-06-18 08:27:09+00:00	RT @stekosteko: Inizia la prima sessione #archeofoss intervengono A. Scianna e colleghe su integrazione di GIS e 3D PDF	it	1	Gteronline	archeofoss	#archeofoss	stekosteko				
346907699771998000	https://twitter.com/stekosteko/status/346907699771998208	2013-06-18 08:30:15+00:00	A Catania prende il via #archeofoss 2013 http://t.co/2JcMmz88km	it	0	stekosteko	archeofoss	#archeofoss		http://www.archeofoss.org/2013/06/a-catania-prende-il-via-archeofoss-2013/			
346908907584770000	https://twitter.com/stekosteko/status/346908907584770048	2013-06-18 08:35:03+00:00	Scianna: database PostgreSQL collegato a PDF 3D per informazioni di dettaglio sugli edifici #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346909449195233000	https://twitter.com/g_gattiglia/status/346909449195233280	2013-06-18 08:37:12+00:00	#archeofoss Scianna modellazione in Blender per importazione del modello in Acrobat, necessario uso di software proprietario	it	0	g_gattiglia	archeofoss	#archeofoss					
346909512789266000	https://twitter.com/stekosteko/status/346909512789266432	2013-06-18 08:37:27+00:00	Scianna: interazione nel PDF 3D tramite JavaScript, inclusa la connessione al database #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346911399831806000	https://twitter.com/stekosteko/status/346911399831805952	2013-06-18 08:44:57+00:00	Scianna: sostituire il PDF 3D (software proprietario) con strumenti FOSS, sfruttando Python per collegare Blender ed es. QGIS #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346912222192206000	https://twitter.com/g_gattiglia/status/346912222192205825	2013-06-18 08:48:13+00:00	#archeofoss Giusti: applicazioni FLOSS per acquisizione gestione e analisi dei dati archeologici	it	1	g_gattiglia	archeofoss	#archeofoss					
346912447908696000	https://twitter.com/stekosteko/status/346912447908696064	2013-06-18 08:49:07+00:00	Adesso D. Giusti su strumenti FOSS per gestione e analisi di dati di scavo a Pirro Nord (FG) #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346912810128773000	https://twitter.com/stekosteko/status/346912810128773120	2013-06-18 08:50:33+00:00	Giusti: al mio arrivo a Pirro Nord trovo cattive pratiche per l'archiviazione dei dati (formati proprietari, opachi) #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346913084973130000	https://twitter.com/stekosteko/status/346913084973129729	2013-06-18 08:51:39+00:00	Giusti: Pirro Nord datato ~ 1.6-1.3 Ma BP... chiaramente il sito più antico di cui si sia mai parlato ad #archeofoss #pushingtheboundaries	it	0	stekosteko	archeofoss	#archeofoss					
346913367199474000	https://twitter.com/g_gattiglia/status/346913367199473664	2013-06-18 08:52:46+00:00	#archeofoss Giisti utilità dei wiki per iniziare a formarsi in ambito open, cotrapposta a bad practice: formati propietari e no #opendata	it	1	g_gattiglia	archeofoss	#archeofoss					
346913426427224000	https://twitter.com/KaesarCT/status/346913426427224064	2013-06-18 08:53:00+00:00	#archeofoss http://t.co/3S3Bsa6wen	it	0	KaesarCT	archeofoss	#archeofoss			https://pbs.twimg.com/media/BNB77F6CIAAvbT2.jpg		
346913933334036000	https://twitter.com/g_gattiglia/status/346913933334036481	2013-06-18 08:55:01+00:00	#archeofoss Giusti: primo passo esportazione dati in formato .csv	it	1	g_gattiglia	archeofoss	#archeofoss					
346914290231542000	https://twitter.com/stekosteko/status/346914290231541761	2013-06-18 08:56:26+00:00	Giusti: sistema web-based usando tecnologia FOSS. Server RaspberryPi su rete locale, approccio artigianale (ci piace) #archeofoss	it	1	stekosteko	archeofoss	#archeofoss					
346914577751089000	https://twitter.com/PirroNord/status/346914577751089154	2013-06-18 08:57:35+00:00	RT @g_gattiglia: #archeofoss Giusti: applicazioni FLOSS per acquisizione gestione e analisi dei dati archeologici	it	1	PirroNord	archeofoss	#archeofoss	g_gattiglia				
346914717073285000	https://twitter.com/PirroNord/status/346914717073285120	2013-06-18 08:58:08+00:00	RT @g_gattiglia: #archeofoss Giisti utilità dei wiki per iniziare a formarsi in ambito open, cotrapposta a bad practice: formati propietari…	it	1	PirroNord	archeofoss	#archeofoss	g_gattiglia				
346914736778121000	https://twitter.com/PirroNord/status/346914736778121217	2013-06-18 08:58:13+00:00	RT @g_gattiglia: #archeofoss Giusti: primo passo esportazione dati in formato .csv	it	1	PirroNord	archeofoss	#archeofoss	g_gattiglia				
346914781896266000	https://twitter.com/stekosteko/status/346914781896265728	2013-06-18 08:58:24+00:00	Intanto con gli arrivi del gruppo SITAR e di altri la sala si sta riempiendo #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346915034804396000	https://twitter.com/stekosteko/status/346915034804396032	2013-06-18 08:59:24+00:00	Giusti: ho usato direttamente R per fare analisi spaziale (pacchetti spatstat, CircStat) #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346915510367187000	https://twitter.com/stekosteko/status/346915510367186944	2013-06-18 09:01:17+00:00	Giusti: per condividere le buone pratiche ho creato http://t.co/fkB61KhZxO (CC-BY-SA) #archeofoss	it	2	stekosteko	archeofoss	#archeofoss		http://wiki.gnewarchaeology.it/			
346915743419466000	https://twitter.com/g_gattiglia/status/346915743419465728	2013-06-18 09:02:13+00:00	#archeofoss Giusti: http://t.co/ww3msF3DVa wiki che nasce con intenti didattici, ma che si vuole spingere verso la pubblicazione scientifica	it	0	g_gattiglia	archeofoss	#archeofoss		http://www.gnewarchaeology.it			
346916127147966000	https://twitter.com/stekosteko/status/346916127147966465	2013-06-18 09:03:44+00:00	Giusti: ma perché un wiki non può contare come una pubblicazione “vera”? #archeofoss	it	1	stekosteko	archeofoss	#archeofoss					
346916261122408000	https://twitter.com/g_gattiglia/status/346916261122408448	2013-06-18 09:04:16+00:00	#archeofoss Giusti fa sua analisi  di #op2013 e si chiede se  i wiki possano essere una nuova forma di pubblicazione scientifica	it	0	g_gattiglia	archeofoss	#archeofoss					
346917380548608000	https://twitter.com/stekosteko/status/346917380548608000	2013-06-18 09:08:43+00:00	Diego Gnesi ci parla del suo progetto “datando” per la codifica di informazioni cronologiche http://t.co/W8hqcBqqSz #archeofoss	it	2	stekosteko	archeofoss	#archeofoss		http://www.diegognesi.it/?p=187			
346917473959952000	https://twitter.com/g_gattiglia/status/346917473959952384	2013-06-18 09:09:05+00:00	#archeofoss Bartolani, Moscatelli: comprendere e valorizzare il dato archeologico (mi incuriosisce molto)	it	1	g_gattiglia	archeofoss	#archeofoss					
346917558387110000	https://twitter.com/stekosteko/status/346917558387109888	2013-06-18 09:09:25+00:00	Gnesi: il background è il progetto RIMEM sugli insediamenti medievali nelle Marche meridionali (dal 2006 e anche prima) #archeofoss	it	1	stekosteko	archeofoss	#archeofoss					
346917599579349000	https://twitter.com/AubreyMcFato/status/346917599579348992	2013-06-18 09:09:35+00:00	RT @stekosteko: Giusti: ma perché un wiki non può contare come una pubblicazione “vera”? #archeofoss	it	1	AubreyMcFato	archeofoss	#archeofoss	stekosteko				
346917791561028000	https://twitter.com/stekosteko/status/346917791561027585	2013-06-18 09:10:21+00:00	Con l'intervento di Gnesi siamo balzati in avanti di 1.3 milioni di anni! #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346918752585134000	https://twitter.com/stekosteko/status/346918752585134080	2013-06-18 09:14:10+00:00	Gnesi: combinare fonti archivistiche, cartografie storiche, geofisiche, archeologiche etc per ricostruire i paesaggi #archeofoss	it	2	stekosteko	archeofoss	#archeofoss					
346919004809605000	https://twitter.com/stekosteko/status/346919004809605120	2013-06-18 09:15:10+00:00	Gnesi: il dato cronologico è l'elemento fondamentale per lo studio archeologico ma raramente viene spiegato il modello #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346919213010670000	https://twitter.com/g_gattiglia/status/346919213010669568	2013-06-18 09:16:00+00:00	#archeofoss Gnesi Bartolani come gestire il dato cronologico? Per questo è nato Datando http://t.co/lU9DjdocAZ	it	2	g_gattiglia	archeofoss	#archeofoss		http://www.diegognesi.it			
346919369865048000	https://twitter.com/stekosteko/status/346919369865048064	2013-06-18 09:16:37+00:00	Gnesi: per gestire il dato cronologico creato datando https://t.co/qoFtP0NlDM ← non è difficile condividere il codice sorgente! #archeofoss	it	1	stekosteko	archeofoss	#archeofoss		https://github.com/diegognesi/datando			
346919420951679000	https://twitter.com/PastorinoAndrea/status/346919420951678976	2013-06-18 09:16:50+00:00	http://t.co/s6MqhrdLEN progetto di divulgazione scientifica online particolarmente attento a preistoria e protostoria #archeofoss #archeo	it	1	PastorinoAndrea	archeofoss	#archeofoss		http://www.archaeologicaltraces.org/			
346919860502139000	https://twitter.com/FilippoStanco/status/346919860502138881	2013-06-18 09:18:34+00:00	é partito #archeofoss ! dopo il saluto de Rettore si é passati alla sessione GIS...	it	0	FilippoStanco	archeofoss	#archeofoss					
346919979456815000	https://twitter.com/g_gattiglia/status/346919979456815105	2013-06-18 09:19:03+00:00	#archeofoss Gnesi progetto Datando per la gestione del dato cronologico sia puntale, che come intervallo: estremamente interessante	it	0	g_gattiglia	archeofoss	#archeofoss					
346920237893038000	https://twitter.com/Bene_Pierf/status/346920237893038080	2013-06-18 09:20:04+00:00	RT @g_gattiglia: #archeofoss Bartolani, Moscatelli: comprendere e valorizzare il dato archeologico (mi incuriosisce molto)	it	1	Bene_Pierf	archeofoss	#archeofoss	g_gattiglia				
346920979013988000	https://twitter.com/stekosteko/status/346920979013988352	2013-06-18 09:23:01+00:00	Gnesi: datazioni fuzzy (“primi decenni del VII secolo d.C.”) sono attraenti per gli archeologi #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346921913928536000	https://twitter.com/stekosteko/status/346921913928536064	2013-06-18 09:26:44+00:00	Busana, Francisci, Tricomi: SQLite-SpatiaLite per il progetto “Archeologia della lana nella Cisalpina romana” #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346922015741080000	https://twitter.com/g_gattiglia/status/346922015741079552	2013-06-18 09:27:08+00:00	"#archeofoss Francisci SQLite-SpatialLite, una soluzione ""portabile"" per archeologi"	it	0	g_gattiglia	archeofoss	#archeofoss					
346922057096896000	https://twitter.com/stekosteko/status/346922057096896512	2013-06-18 09:27:18+00:00	Francisci: lavoro semplice ma mostra le potenzialità di SQLite-SpatiaLite #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346922668982948000	https://twitter.com/stekosteko/status/346922668982947841	2013-06-18 09:29:44+00:00	Francisci: la Venetia romana produceva lana di qualità riconosciuta dagli autori antichi #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346922907437523000	https://twitter.com/g_gattiglia/status/346922907437522944	2013-06-18 09:30:41+00:00	#archeofoss quanti diversi sistemi di schedatura sono capaci di creare gli archeologi?	it	1	g_gattiglia	archeofoss	#archeofoss					
346923353300423000	https://twitter.com/stekosteko/status/346923353300422656	2013-06-18 09:32:27+00:00	Francisci: vincoli di sistema (FLOSS; formati aperti, interazione con GIS, statistiche, web) e di utenza (gli schedatori) #archeofoss	it	0	stekosteko	archeofoss	#archeofoss					
346923610167984000	https://twitter.com/OpusPaulicium/status/346923610167984129	2013-06-18 09:33:28+00:00	RT @stekosteko: Giusti: per condividere le buone pratiche ho creato http://t.co/fkB61KhZxO (CC-BY-SA) #archeofoss	it	2	OpusPaulicium	archeofoss	#archeofoss	stekosteko	http://wiki.gnewarchaeology.it/			
346923703214424000	https://twitter.com/stekosteko/status/346923703214424064	2013-06-18 09:33:51+00:00	Francisci: il database necessita di essere multipiattaforma, portabile, eseguibile in locale (offline) → db SQLite/SpatiaLite #archeofoss	it	1	stekosteko	archeofoss	#archeofoss					
346923869984137000	https://twitter.com/sere1nella/status/346923869984137217	2013-06-18 09:34:30+00:00	RT @g_gattiglia: #archeofoss quanti diversi sistemi di schedatura sono capaci di creare gli archeologi?	it	1	sere1nella	archeofoss	#archeofoss	g_gattiglia				
346923867849257000	https://twitter.com/maraina81/status/346923867849256960	2013-06-18 09:34:30+00:00	Io seguo il livetwitting di #archeofoss. Buon lavoro ragazzi!	it	2	maraina81	archeofoss	#archeofoss					
346924048191734000	https://twitter.com/Alex_OLove/status/346924048191733762	2013-06-18 09:35:13+00:00	RT @maraina81: Io seguo il livetwitting di #archeofoss. Buon lavoro ragazzi!	it	2	Alex_OLove	archeofoss	#archeofoss	maraina81				
